0.570089118,62.95363965,,
0.485720769,1.663554071,Signal,Measurement
0,61.81600189,-1.173697225,-0.683859802
0,62.22399902,-1.173697225,-0.438603494
0,61.75999832,-1.173697225,-0.717524816
0,62.22399902,-1.173697225,-0.438603494
0,62.14799881,-1.173697225,-0.48428894
0,62.14799881,-1.173697225,-0.48428894
0,62.19200134,-1.173697225,-0.457838024
0,62.19200134,-1.173697225,-0.457838024
0,62.63199997,-1.173697225,-0.193344889
0,62.63199997,-1.173697225,-0.193344889
0,62.67599869,-1.173697225,-0.166896263
0,63.12799835,-1.173697225,0.104810962
0,62.68799973,-1.173697225,-0.159682166
0,63.12799835,-1.173697225,0.104810962
0,62.65999985,-1.173697225,-0.176513528
0,62.68799973,-1.173697225,-0.159682166
0,63.12799835,-1.173697225,0.104810962
0,62.72000122,-1.173697225,-0.140445347
0,63.12799835,-1.173697225,0.104810962
0,63.16799927,-1.173697225,0.12885642
0,62.76399994,-1.173697225,-0.11399672
0,63.16799927,-1.173697225,0.12885642
0,62.75600052,-1.173697225,-0.118805353
0,63.16799927,-1.173697225,0.12885642
0,63.16799927,-1.173697225,0.12885642
0,63.25999832,-1.173697225,0.184159131
0,63.66799927,-1.173697225,0.429417735
0,63.29600143,-1.173697225,0.205801415
0,63.66799927,-1.173697225,0.429417735
0,63.22399902,-1.173697225,0.162519137
0,62.75600052,-1.173697225,-0.118805353
0,63.22399902,-1.173697225,0.162519137
0,62.70399857,-1.173697225,-0.150064902
0,63.22399902,-1.173697225,0.162519137
0,62.68799973,-1.173697225,-0.159682166
0,62.68799973,-1.173697225,-0.159682166
0,62.7159996,-1.173697225,-0.142850811
0,62.7159996,-1.173697225,-0.142850811
0,63.06399918,-1.173697225,0.066339612
0,63.06399918,-1.173697225,0.066339612
0,62.74000168,-1.173697225,-0.128422617
0,63.06399918,-1.173697225,0.066339612
0,62.72399902,-1.173697225,-0.138042179
0,63.06399918,-1.173697225,0.066339612
0,63.06399918,-1.173697225,0.066339612
0,63.14400101,-1.173697225,0.114430523
0,63.14400101,-1.173697225,0.114430523
0,62.65999985,-1.173697225,-0.176513528
0,63.14400101,-1.173697225,0.114430523
0,63.18000031,-1.173697225,0.136070517
0,62.70399857,-1.173697225,-0.150064902
0,63.18000031,-1.173697225,0.136070517
0,62.66799927,-1.173697225,-0.171704896
0,62.66400146,-1.173697225,-0.17410807
0,62.66400146,-1.173697225,-0.17410807
0,62.15599823,-1.173697225,-0.479480308
0,62.66400146,-1.173697225,-0.17410807
0,62.15200043,-1.173697225,-0.481883476
0,62.13199997,-1.173697225,-0.493906205
0,62.13199997,-1.173697225,-0.493906205
0,61.75999832,-1.173697225,-0.717524816
0,62.13199997,-1.173697225,-0.493906205
0,61.65599823,-1.173697225,-0.780041623
0,62.13199997,-1.173697225,-0.493906205
0,62.09199905,-1.173697225,-0.517951663
0,61.65999985,-1.173697225,-0.777636159
0,62.09199905,-1.173697225,-0.517951663
0,61.62799835,-1.173697225,-0.796872985
0,61.56000137,-1.173697225,-0.837747508
0,61.56000137,-1.173697225,-0.837747508
0,61.14400101,-1.173697225,-1.087814739
0,61.56000137,-1.173697225,-0.837747508
0,61.11600113,-1.173697225,-1.104646101
0,61.56000137,-1.173697225,-0.837747508
0,62.11999893,-1.173697225,-0.501120302
0,62.13600159,-1.173697225,-0.491500741
0,62.13600159,-1.173697225,-0.491500741
0,62.17200089,-1.173697225,-0.469860747
0,62.70399857,-1.173697225,-0.150064902
0,62.70399857,-1.173697225,-0.150064902
0,62.15999985,-1.173697225,-0.477074843
0,62.70399857,-1.173697225,-0.150064902
0,62.16799927,-1.173697225,-0.472266211
0,62.16799927,-1.173697225,-0.472266211
0,62.16799927,-1.173697225,-0.472266211
0,62.13600159,-1.173697225,-0.491500741
0,62.67599869,-1.173697225,-0.166896263
0,62.13999939,-1.173697225,-0.489097573
0,62.67599869,-1.173697225,-0.166896263
0,62.67599869,-1.173697225,-0.166896263
0,62.69599915,-1.173697225,-0.154873534
0,63.23600006,-1.173697225,0.169733234
0,62.61999893,-1.173697225,-0.200558986
0,63.23600006,-1.173697225,0.169733234
0,63.23199844,-1.173697225,0.167327769
0,63.17599869,-1.173697225,0.133665052
0,63.17599869,-1.173697225,0.133665052
0,63.27199936,-1.173697225,0.191373228
0,63.80400085,-1.173697225,0.511171363
0,63.80400085,-1.173697225,0.511171363
0,63.15200043,-1.173697225,0.119239155
0,63.80400085,-1.173697225,0.511171363
0,63.15999985,-1.173697225,0.124047788
0,63.80400085,-1.173697225,0.511171363
0,63.18799973,-1.173697225,0.140879149
0,63.2519989,-1.173697225,0.179350499
0,63.80400085,-1.173697225,0.511171363
0,63.2120018,-1.173697225,0.155307337
0,63.80400085,-1.173697225,0.511171363
0,63.81999969,-1.173697225,0.520788628
0,63.22399902,-1.173697225,0.162519137
0,63.22399902,-1.173697225,0.162519137
0,63.20399857,-1.173697225,0.150496414
0,63.73600006,-1.173697225,0.470294549
0,63.18799973,-1.173697225,0.140879149
0,62.68399811,-1.173697225,-0.162087631
0,63.18799973,-1.173697225,0.140879149
0,62.70800018,-1.173697225,-0.147659443
0,62.70800018,-1.173697225,-0.147659443
0,62.72000122,-1.173697225,-0.140445347
0,62.27999878,-1.173697225,-0.404940771
0,62.72000122,-1.173697225,-0.140445347
0,62.29199982,-1.173697225,-0.397726674
0,62.72000122,-1.173697225,-0.140445347
0,62.2840004,-1.173697225,-0.402535307
0,62.72000122,-1.173697225,-0.140445347
0,63.19200134,-1.173697225,0.143284607
0,62.77199936,-1.173697225,-0.109188088
0,63.19200134,-1.173697225,0.143284607
0,63.31200027,-1.173697225,0.21541868
0,63.31200027,-1.173697225,0.21541868
0,63.31200027,-1.173697225,0.21541868
0,63.38800049,-1.173697225,0.261104132
0,63.82400131,-1.173697225,0.523194092
0,63.41199875,-1.173697225,0.275530029
0,63.41199875,-1.173697225,0.275530029
0,63.77199936,-1.173697225,0.491934543
0,63.4679985,-1.173697225,0.309192746
0,63.77199936,-1.173697225,0.491934543
0,63.9640007,-1.173697225,0.607350894
0,63.9640007,-1.173697225,0.607350894
0,63.9640007,-1.173697225,0.607350894
0,63.98400116,-1.173697225,0.619373623
0,64.58399963,-1.173697225,0.980046282
0,64.05599976,-1.173697225,0.662653611
0,64.05599976,-1.173697225,0.662653611
0,64.56800079,-1.173697225,0.970429017
0,64.12799835,-1.173697225,0.705933593
0,64.12799835,-1.173697225,0.705933593
0,64.12400055,-1.173697225,0.703530425
0,64.12400055,-1.173697225,0.703530425
0,64.60800171,-1.173697225,0.994474475
0,64.12000275,-1.173697225,0.701127257
0,64.60800171,-1.173697225,0.994474475
0,64.14800262,-1.173697225,0.717958612
0,64.60800171,-1.173697225,0.994474475
0,64.61599731,-1.173697225,0.999280811
0,64.15599823,-1.173697225,0.722764954
0,64.61599731,-1.173697225,0.999280811
0,64.68000031,-1.173697225,1.037754463
0,64.68000031,-1.173697225,1.037754463
0,64.1760025,-1.173697225,0.734789974
0,64.15200043,-1.173697225,0.720361786
0,64.68000031,-1.173697225,1.037754463
0,64.13999939,-1.173697225,0.713147689
0,64.13999939,-1.173697225,0.713147689
0,64.14399719,-1.173697225,0.715550857
0,64.14399719,-1.173697225,0.715550857
0,64.69200134,-1.173697225,1.044968554
0,64.67199707,-1.173697225,1.032943534
0,64.67199707,-1.173697225,1.032943534
0,64.16000366,-1.173697225,0.725172709
0,64.67199707,-1.173697225,1.032943534
0,64.61199951,-1.173697225,0.996877643
0,64.12000275,-1.173697225,0.701127257
0,64.12000275,-1.173697225,0.701127257
0,64.14800262,-1.173697225,0.717958612
0,64.14800262,-1.173697225,0.717958612
0,64.14800262,-1.173697225,0.717958612
0,64.09999847,-1.173697225,0.689102231
0,64.09999847,-1.173697225,0.689102231
0,64.0759964,-1.173697225,0.674674044
0,64.0759964,-1.173697225,0.674674044
0,64.11599731,-1.173697225,0.698719496
0,63.70399857,-1.173697225,0.451057729
0,64.11599731,-1.173697225,0.698719496
0,64.16000366,-1.173697225,0.725172709
0,64.16000366,-1.173697225,0.725172709
0,64.13200378,-1.173697225,0.708341347
0,64.10399628,-1.173697225,0.691505405
