0.00000000,203.85200500
0.00000000,203.48399353
0.00000000,203.22399902
0.00000000,202.97200012
0.00000000,202.42799377
0.00000000,201.57600403
0.00000000,200.61199951
0.00000000,199.77999878
0.00000000,198.93600464
0.00000000,198.12800598
0.00000000,197.61599731
0.00000000,197.24800110
0.00000000,196.75599670
0.00000000,196.36000061
0.00000000,195.75999451
0.00000000,195.01600647
0.00000000,194.15199280
0.00000000,193.23599243
0.00000000,192.24800110
0.00000000,191.39199829
0.00000000,190.74400330
0.00000000,190.23199463
0.00000000,189.88000488
0.00000000,189.71200562
0.00000000,189.40800476
0.00000000,189.16799927
0.00000000,188.76800537
0.00000000,188.29600525
0.00000000,187.33200073
0.00000000,186.34399414
0.00000000,185.49600220
0.00000000,184.73199463
0.00000000,183.89999390
0.00000000,183.10400391
0.00000000,182.40800476
0.00000000,182.02400208
0.00000000,181.57200623
0.00000000,180.99200439
0.00000000,180.53599548
0.00000000,179.82400513
0.00000000,179.02400208
0.00000000,178.36399841
0.00000000,177.55599976
0.00000000,176.78799438
0.00000000,176.04400635
0.00000000,175.33999634
0.00000000,174.62800598
0.00000000,173.71200562
0.00000000,172.76800537
0.00000000,172.32400513
0.00000000,172.27200317
0.00000000,172.00000000
0.00000000,171.83200073
0.00000000,171.24800110
0.00000000,170.85200500
0.00000000,170.36000061
0.00000000,170.11999512
0.00000000,169.44000244
0.00000000,168.55599976
0.00000000,167.60400391
0.00000000,166.71200562
0.00000000,165.91600037
0.00000000,165.50399780
0.00000000,165.04800415
0.00000000,164.50399780
0.00000000,163.63600159
0.00000000,162.76400757
0.00000000,161.94799805
0.00000000,160.97999573
0.00000000,160.10800171
0.00000000,159.50399780
0.00000000,159.36799622
0.00000000,159.00799561
0.00000000,158.55999756
0.00000000,157.74800110
0.00000000,156.90400696
0.00000000,156.25599670
0.00000000,155.71200562
0.00000000,154.83599854
0.00000000,153.89599609
0.00000000,153.07200623
0.00000000,152.52799988
0.00000000,152.07200623
0.00000000,151.45599365
0.00000000,150.69200134
0.00000000,150.10000610
0.00000000,149.60400391
0.00000000,148.87199402
0.00000000,148.12800598
0.00000000,147.42799377
0.00000000,146.50399780
0.00000000,145.78799438
0.00000000,145.16400146
0.00000000,144.58799744
0.00000000,143.76800537
0.00000000,143.03999329
0.00000000,142.53599548
0.00000000,142.08799744
0.00000000,141.46800232
0.00000000,140.58399963
0.00000000,139.73599243
0.00000000,139.15199280
0.00000000,138.73599243
0.00000000,138.04800415
0.00000000,137.24400330
0.00000000,136.62800598
0.00000000,255.00000000
0.00000000,254.41200256
0.00000000,253.67999268
0.00000000,252.85600281
0.00000000,251.85600281
0.00000000,251.03599548
0.00000000,250.21600342
0.00000000,249.60400391
0.00000000,248.88400269
0.00000000,248.17199707
0.00000000,247.94000244
0.00000000,248.39999390
0.00000000,248.27200317
0.00000000,248.00399780
0.00000000,247.39199829
0.00000000,246.49600220
0.00000000,245.95199585
0.00000000,245.60400391
0.00000000,245.75999451
0.00000000,245.58399963
0.00000000,244.98800659
0.00000000,244.29600525
0.00000000,243.47999573
0.00000000,242.63999939
0.00000000,241.89999390
0.00000000,241.10400391
0.00000000,240.11199951
0.00000000,239.38000488
0.00000000,238.98800659
0.00000000,239.54400635
0.00000000,240.04800415
0.00000000,240.12399292
0.00000000,239.87600708
0.00000000,238.99600220
0.00000000,238.02400208
0.00000000,237.08799744
0.00000000,236.36399841
0.00000000,235.70799255
0.00000000,234.78399658
0.00000000,233.96400452
0.00000000,233.75999451
0.00000000,233.73199463
0.00000000,233.61599731
0.00000000,233.43200684
0.00000000,232.61199951
0.00000000,231.85200500
0.00000000,231.14799500
0.00000000,230.87199402
0.00000000,230.98399353
0.00000000,230.80400085
0.00000000,230.49200439
0.00000000,229.76800537
0.00000000,228.87600708
0.00000000,228.05599976
0.00000000,227.35200500
0.00000000,226.44400024
0.00000000,225.47200012
0.00000000,224.58399963
0.00000000,224.41600037
0.00000000,224.80000305
0.00000000,225.13999939
0.00000000,225.44799805
0.00000000,224.97599792
0.00000000,224.13200378
0.00000000,223.15600586
0.00000000,222.25999451
0.00000000,221.51600647
0.00000000,220.67599487
0.00000000,219.82800293
0.00000000,219.15600586
0.00000000,218.71600342
0.00000000,218.46800232
0.00000000,218.68800354
0.00000000,218.48399353
0.00000000,217.81199646
0.00000000,217.00000000
0.00000000,216.27600098
0.00000000,216.19999695
0.00000000,215.91200256
0.00000000,215.93600464
0.00000000,215.50799561
0.00000000,214.64399719
0.00000000,213.80799866
0.00000000,213.13600159
0.00000000,212.39999390
0.00000000,211.53599548
0.00000000,210.56799316
0.00000000,209.75999451
0.00000000,209.53999329
0.00000000,209.63600159
0.00000000,210.33599854
0.00000000,210.61199951
0.00000000,210.11199951
0.00000000,209.36000061
0.00000000,208.36000061
0.00000000,207.51600647
0.00000000,206.69599915
0.00000000,205.90400696
0.00000000,205.10400391
0.00000000,204.34399414
0.00000000,203.78799438
0.00000000,203.71600342
0.00000000,203.74000549
0.00000000,203.39999390
0.00000000,202.85200500
0.00000000,201.91600037
0.00000000,201.35200500
0.00000000,201.09599304
0.00000000,201.11199951
0.00000000,201.10000610
0.00000000,200.53199768
0.00000000,199.83200073
0.00000000,199.01199341
0.00000000,198.29200745
0.00000000,197.44799805
0.00000000,196.65600586
0.00000000,195.65600586
0.00000000,195.02000427
0.00000000,194.63999939
0.00000000,194.92399597
0.00000000,195.51199341
0.00000000,195.40800476
0.00000000,195.10000610
0.00000000,194.30400085
0.00000000,193.32800293
0.00000000,192.39599609
0.00000000,191.58399963
0.00000000,190.91999817
0.00000000,190.06399536
0.00000000,189.22799683
0.00000000,188.81199646
0.00000000,189.02400208
0.00000000,188.86799622
0.00000000,188.69999695
0.00000000,188.08000183
0.00000000,187.23599243
0.00000000,186.59599304
0.00000000,186.25999451
0.00000000,186.51600647
0.00000000,186.25999451
0.00000000,185.76800537
0.00000000,185.03599548
0.00000000,184.21200562
0.00000000,183.32000732
0.00000000,182.57200623
0.00000000,181.73599243
0.00000000,180.75199890
0.00000000,179.88400269
0.00000000,179.47200012
0.00000000,179.97599792
0.00000000,180.25599670
0.00000000,180.44799805
0.00000000,180.27999878
0.00000000,179.43200684
0.00000000,178.46800232
0.00000000,177.53199768
0.00000000,176.83999634
0.00000000,176.04800415
0.00000000,175.13999939
0.00000000,174.41200256
0.00000000,174.12399292
0.00000000,173.96800232
0.00000000,173.87600708
0.00000000,173.64399719
0.00000000,172.82800293
0.00000000,172.02400208
0.00000000,171.26400757
0.00000000,171.19999695
0.00000000,171.29600525
0.00000000,171.09599304
0.00000000,170.82800293
0.00000000,170.08799744
0.00000000,169.17999268
0.00000000,168.39199829
0.00000000,167.74800110
0.00000000,166.83599854
0.00000000,165.89199829
0.00000000,165.02400208
0.00000000,164.84399414
0.00000000,165.10800171
0.00000000,165.41200256
0.00000000,165.77600098
0.00000000,165.33999634
0.00000000,164.50000000
0.00000000,163.50399780
0.00000000,162.67199707
0.00000000,161.97999573
0.00000000,161.11599731
0.00000000,160.27200317
0.00000000,159.63600159
0.00000000,159.10000610
0.00000000,158.93600464
0.00000000,159.10800171
0.00000000,158.75199890
0.00000000,158.09599304
0.00000000,157.22799683
0.00000000,156.61599731
0.00000000,156.43200684
0.00000000,156.31599426
0.00000000,156.32400513
0.00000000,155.90400696
0.00000000,155.05599976
0.00000000,154.21200562
0.00000000,153.50399780
0.00000000,152.74800110
0.00000000,151.87199402
0.00000000,150.90400696
0.00000000,150.11199951
0.00000000,149.89999390
0.00000000,149.98800659
0.00000000,150.67599487
0.00000000,150.66799927
0.00000000,150.22000122
0.00000000,149.50399780
0.00000000,148.50399780
0.00000000,147.64399719
0.00000000,146.79200745
0.00000000,146.07200623
0.00000000,145.30400085
0.00000000,144.53599548
0.00000000,144.03599548
0.00000000,144.19200134
0.00000000,144.17999268
0.00000000,143.88000488
0.00000000,143.29200745
